标准向前行递推法
学号:2022302141211, 其中l<=180, 角度为30度
--------------------------------------
L      M         Pln[l][m]
45     13    2.3685920387042501
45     14    0.6379996313132421
45     15    -1.6689184661075627
45     16    -2.6703838842641412
45     17    -1.8068103111495377
45     18    0.1626016033358813
45     19    2.0694366391581673
45     20    3.1488213309068933
45     21    3.2762771972294589
45     22    2.7538931673916385
45     23    1.9848703250996993
45     24    1.2636520264403284
45     25    0.7231109568846660
45     26    0.3761414385508455
45     27    0.1792245930324571
45     28    0.0786462883649127
45     29    0.0319030715562096
45     30    0.0119944275324876
45     31    0.0041862082002645
45     32    0.0013573723304184
45     33    0.0004089085037489
45     34    0.0001143637552632
45     35    0.0000296502298243
45     36    0.0000071088732911
45     37    0.0000015707267002
45     38    0.0000003183012174
45     39    0.0000000587684498
45     40    0.0000000097958331
45     41    0.0000000014550228
45     42    0.0000000001888795
45     43    0.0000000000207663
45     44    0.0000000000018246
45     45    0.0000000000001110

46     0     -0.0074218359635251
46     1     -2.2573200920935474
46     2     -0.1577497865226896
46     3     2.2358753566532110
46     4     0.6590880195188766
46     5     -2.0427207758398014
46     6     -1.4268916994127634
46     7     1.4043766168366787
46     8     2.1736935139505604
46     9     -0.0920746475354685
46     10    -2.2461783523565462
46     11    -1.6251732506830543
46     12    0.8838479452293000
46     13    2.4551874678324368
46     14    1.5951370458895506
46     15    -0.7217715658813997
46     16    -2.4630082287621908
46     17    -2.4122589387897415
46     18    -0.8119559056866804
46     19    1.2492478753564555
46     20    2.7683433821150056
46     21    3.3318186989609799
46     22    3.0761720866278437
46     23    2.3851536588776443
46     24    1.6163032127306067
46     25    0.9785172043768521
46     26    0.5365205825476361
46     27    0.2688700348768643
46     28    0.1239361269492213
46     29    0.0527847462164021
46     30    0.0208376244070623
46     31    0.0076408668859995
46     32    0.0026058349918419
46     33    0.0008269705556382
46     34    0.0002441709272898
46     35    0.0000670149587941
46     36    0.0000170689054925
46     37    0.0000040244012292
46     38    0.0000008752061162
46     39    0.0000001747058589
46     40    0.0000000317974287
46     41    0.0000000052282927
46     42    0.0000000007665272
46     43    0.0000000000982720
46     44    0.0000000000106763
46     45    0.0000000000009274
46     46    0.0000000000000558

47     0     0.7914956302766728
47     1     -1.9394531853537864
47     2     -1.2613522501035335
47     3     1.7569440901262585
47     4     1.6484788533545818
47     5     -1.2770276132463192
47     6     -2.1209890721493192
47     7     0.3435874758464132
47     8     2.3053562890287282
47     9     1.0222312777473019
47     10    -1.6301323534158969
47     11    -2.2459694140106090
47     12    -0.2184384779860056
47     13    2.0606183019904969
47     14    2.2574419709784435
47     15    0.3457033624692400
47     16    -1.8741024861823965
47     17    -2.6805046398863315
47     18    -1.6843232179385739
47     19    0.3050079024732911
47     20    2.1647848391361415
47     21    3.1919371002779520
47     22    3.2921980903345869
47     23    2.7658226407482043
47     24    2.0020225210461038
47     25    1.2845426946468701
47     26    0.7429681470971775
47     27    0.3916380479368342
47     28    0.1895643097328278
47     29    0.0847022239078304
47     30    0.0350708239421411
47     31    0.0134915760855264
47     32    0.0048306493061298
47     33    0.0016113995274364
47     34    0.0005009397917843
47     35    0.0001450756847043
47     36    0.0000391001647100
47     37    0.0000097896169512
47     38    0.0000022709953929
47     39    0.0000004863440371
47     40    0.0000000956729882
47     41    0.0000000171721357
47     42    0.0000000027862468
47     43    0.0000000004033386
47     44    0.0000000000510846
47     45    0.0000000000054855
47     46    0.0000000000004712
47     47    0.0000000000000281

48     0     1.3782581202098432
48     1     -1.1024741158025710
48     2     -2.0287622296027905
48     3     0.8132200342824705
48     4     2.2060692303862468
48     5     -0.1816111508714474
48     6     -2.2760932714020727
48     7     -0.8022142373491233
48     8     1.8770528334072285
48     9     1.8944299038467816
48     10    -0.6426671919122587
48     11    -2.3730352423632768
48     12    -1.2733155013197555
48     13    1.2564531264294605
48     14    2.4955688342790507
48     15    1.3504022827334077
48     16    -0.9863745168023074
48     17    -2.5594787088999849
48     18    -2.3377187427383990
48     19    -0.6690046596168793
48     20    1.3685728451780841
48     21    2.8330676956545910
48     22    3.3569333306921907
48     23    3.0877972886267004
48     24    2.3991477565413653
48     25    1.6355070789894339
48     26    0.9991002284264990
48     27    0.5542136034724902
48     28    0.2816614802178631
48     29    0.1319704788804615
48     30    0.0572625092960690
48     31    0.0230833487791099
48     32    0.0086641834225109
48     33    0.0030323260011063
48     34    0.0009902900558037
48     35    0.0003018071533603
48     36    0.0000857923740513
48     37    0.0000227200723673
48     38    0.0000055948995454
48     39    0.0000012776610859
48     40    0.0000002695616665
48     41    0.0000000522794613
48     42    0.0000000092571900
48     43    0.0000000014826904
48     44    0.0000000002119919
48     45    0.0000000000265328
48     46    0.0000000000028168
48     47    0.0000000000002393
48     48    0.0000000000000141

49     0     1.5955914393937549
49     1     0.0296009006481631
49     2     -2.2553561635775758
49     3     -0.3456964797041890
49     4     2.1853701652550068
49     5     0.9605537045166973
49     6     -1.8516799651966618
49     7     -1.7472393411447009
49     8     0.9911639106406658
49     9     2.3163820967010027
49     10    0.4916401379034488
49     11    -1.9741892881190310
49     12    -2.0564509891396940
49     13    0.1996731665984124
49     14    2.2570179309305156
49     15    2.1118379134047882
49     16    0.0619589920684160
49     17    -2.0537108608673988
49     18    -2.6744079296400929
49     19    -1.5609075359724311
49     20    0.4407800941937074
49     21    2.2540000056433747
49     22    3.2321131711134576
49     23    3.3072879452696702
49     24    2.7773803782816762
49     25    2.0185617462100081
49     26    1.3046810275303842
49     27    0.7622246057851222
49     28    0.4068179624753980
49     29    0.1998267002056158
49     30    0.0908082551073772
49     31    0.0383232785966620
49     32    0.0150605919191871
49     33    0.0055216586559375
49     34    0.0018907837847219
49     35    0.0006050365159296
49     36    0.0001809063239362
49     37    0.0000505087591478
49     38    0.0000131509741061
49     39    0.0000031868611943
49     40    0.0000007167443270
49     41    0.0000001490416101
49     42    0.0000000285086495
49     43    0.0000000049818656
49     44    0.0000000007879171
49     45    0.0000000001113007
49     46    0.0000000000137697
49     47    0.0000000000014457
49     48    0.0000000000001215
49     49    0.0000000000000071

50     0     1.3852462934489200
50     1     1.1537452505373591
50     2     -1.8806254690382596
50     3     -1.4129757017125113
50     4     1.5913724864904593
50     5     1.8535994668715567
50     6     -0.9549742689050653
50     7     -2.2543703322976598
50     8     -0.1369749686751127
50     9     2.1853811543297104
50     10    1.5111779486393433
50     11    -1.1345500972345646
50     12    -2.3972191543053971
50     13    -0.8964324331864467
50     14    1.5807590247271344
50     15    2.4865868252897583
50     16    1.0973204886396581
50     17    -1.2297040243522317
50     18    -2.6343249630350836
50     19    -2.2560019778993685
50     20    -0.5302363358553852
50     21    1.4811099631974658
50     22    2.8934784089052590
50     23    3.3804865431222253
50     24    3.0989976893715574
50     25    2.4126895185031225
50     26    1.6540188196951138
50     27    1.0190017072263746
50     28    0.5714567213337720
50     29    0.2942693126590920
50     30    0.1400011366278470
50     31    0.0618121804147482
50     32    0.0254081203213581
50     33    0.0097459131811300
50     34    0.0034937603637987
50     35    0.0011715865422748
50     36    0.0003676242798822
50     37    0.0001079142817880
50     38    0.0000296108167765
50     39    0.0000075841837729
50     40    0.0000018094648154
50     41    0.0000004009794292
50     42    0.0000000822132086
50     43    0.0000000155155375
50     44    0.0000000026766763
50     45    0.0000000004181536
50     46    0.0000000000583747
50     47    0.0000000000071405
50     48    0.0000000000007415
50     49    0.0000000000000617
50     50    0.0000000000000036

51     0     0.8036071134125592
51     1     1.9690328668846528
51     2     -1.0043993988408129
51     3     -2.1058001616776973
51     4     0.5796210602147982
51     5     2.2655475896102089
51     6     0.1856075918991174
51     7     -2.1952375318884756
51     8     -1.2308705325316383
51     9     1.5304765605308144
51     10    2.1778798009816001
51     11    -0.0401232250938344
51     12    -2.2178221820107415
51     13    -1.8050239356027431
51     14    0.5938969042114647
51     15    2.3981927740112439
51     16    1.9397532593271738
51     17    -0.2104793185638671
51     18    -2.2096675321221650
51     19    -2.6545989776308958
51     20    -1.4374789709607201
51     21    0.5702586398782091
51     22    2.3376587598690746
51     23    3.2696617612494236
51     24    3.3216305312260004
51     25    2.7885920859015831
51     26    2.0345337004422066
51     27    1.3241221260624509
51     28    0.7809174234906253
51     29    0.4216928054590143
51     30    0.2100071952095821
51     31    0.0969553914127698
51     32    0.0416536110956941
51     33    0.0166981846522932
51     34    0.0062583938648845
51     35    0.0021957554746044
51     36    0.0007216543749751
51     37    0.0002222089648980
51     38    0.0000640790443891
51     39    0.0000172899422514
51     40    0.0000043585463181
51     41    0.0000010242828868
51     42    0.0000002237406800
51     43    0.0000000452487613
51     44    0.0000000084282958
51     45    0.0000000014358913
51     46    0.0000000002216364
51     47    0.0000000000305858
51     48    0.0000000000037001
51     49    0.0000000000003802
51     50    0.0000000000000313
51     51    0.0000000000000018

52     0     0.0065751747543463
52     1     2.2571991730383267
52     2     0.1396952705449787
52     3     -2.2403842442018678
52     4     -0.5843177933194755
52     5     2.0888677041359154
52     6     1.2783493125011820
52     7     -1.5834614311758679
52     8     -2.0206079342083219
52     9     0.5073092382429487
52     10    2.3337380531193905
52     11    1.0623980577293257
52     12    -1.5532068767854861
52     13    -2.3335257124430018
52     14    -0.5102649652173521
52     15    1.8558830285873689
52     16    2.4358459486933004
